llm_name,condition,eval_row_id,article_key,filler_variant_id,filler_pack_id,filler_family,target_position,gold_epu,disagreement_flag,newspaper,year,orig_content_len,eval_content_len,was_truncated,truncation_fraction,target_est_tokens,total_chars,total_est_tokens,pred_epu,result,valid_prediction,parse_ok,parse_fail,parse_error,confidence,focus_excerpt,excerpt_in_target,fp,fn,raw_text,prompt_char_len,prompt_est_tokens
google/gemini-3.1-pro-preview,long,Midcentury_7569__fv0__center,Midcentury_7569,0,civic_notice_1,civic_notices,center,1,0,NYT,1993,5832,2989,1,0.48748285322359397,748,13000,3250,0,0.0,1,1,0,ok,1.0,today's data prompted expressions of concern that the risks to further expansion had grown.,1,0,1,"```json
{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""today's data prompted expressions of concern that the risks to further expansion had grown.""
}
```",14106,3527
google/gemini-3.1-pro-preview,long,Current_840__fv0__center,Current_840,0,transit_1,transit_summaries,center,1,1,DMNB,1995,3268,2989,1,0.08537331701346385,748,13000,3250,1,1.0,1,1,0,ok,0.99,"uncertaintyover budget negotiations between President Clinton and Congress could prompt the Fed to take a wait-and-see approach, analysts said.",1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.99,
  ""focus_excerpt"": ""uncertaintyover budget negotiations between President Clinton and Congress could prompt the Fed to take a wait-and-see approach, analysts said.""
}",14106,3527
google/gemini-3.1-pro-preview,long,Current_1795__fv0__center,Current_1795,0,catalog_1,catalog_metadata,center,0,0,SFC,2008,7887,2989,1,0.6210219348294662,748,13000,3250,0,1.0,1,1,0,ok,1.0,"Thanks to a new is.S. policy, Nid Paw hopes to become one of 18,000 Burmese refugees allowed to settle in the isnited States in 2008.",1,0,0,"```json
{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Thanks to a new is.S. policy, Nid Paw hopes to become one of 18,000 Burmese refugees allowed to settle in the isnited States in 2008.""
}
```",14105,3527
google/gemini-3.1-pro-preview,long,Current_292__fv0__center,Current_292,0,encyclopedia_1,encyclopedia_neutral,center,0,1,MIHB,1990,2734,2734,0,0.0,684,13000,3250,1,0.0,1,1,0,ok,0.85,A continuation of this stampede to the West could lead to the collapse of the East German economy with unpredictable political consequences.,1,1,0,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""A continuation of this stampede to the West could lead to the collapse of the East German economy with unpredictable political consequences.""
}",14106,3527
google/gemini-3.1-pro-preview,long,Midcentury_6605__fv0__center,Midcentury_6605,0,encyclopedia_1,encyclopedia_neutral,center,1,0,NYT,1985,9963,2989,1,0.6999899628625916,748,13000,3250,1,1.0,1,1,0,ok,0.95,"Tax reform. Interest rates. The price of oil. The dollar. And, of course, the twin monster deficits in foreign trade and the Federal budget. These are the uncertainties",1,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""Tax reform. Interest rates. The price of oil. The dollar. And, of course, the twin monster deficits in foreign trade and the Federal budget. These are the uncertainties""
}",14106,3527
google/gemini-3.1-pro-preview,long,Midcentury_7618__fv0__center,Midcentury_7618,0,archive_1,archive_boilerplate,center,1,0,NYT,2001,7843,2989,1,0.6188958306770369,748,13000,3250,1,1.0,1,1,0,ok,0.85,Democrats criticized the tax cut as a giveaway to the rich that threatened the drive to reduce government debt. The warnings were echoed by many mainstream economists,0,0,0,"{
  ""epu"": 1,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""Democrats criticized the tax cut as a giveaway to the rich that threatened the drive to reduce government debt. The warnings were echoed by many mainstream economists""
}",14106,3527
google/gemini-3.1-pro-preview,long,Current_79__fv0__center,Current_79,0,civic_notice_1,civic_notices,center,0,0,LAT,2007,15467,2989,1,0.8067498545289973,748,13000,3250,0,1.0,1,1,0,ok,1.0,"Although victory might not resolve the issues at the rtot of the Arab-Israeli conflict, the generals believed that clearly demonstrating the IDF's superiority would shore up the Israeli deterrent.",1,0,0,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Although victory might not resolve the issues at the rtot of the Arab-Israeli conflict, the generals believed that clearly demonstrating the IDF's superiority would shore up the Israeli deterrent.""
}",14106,3527
google/gemini-3.1-pro-preview,long,Midcentury_8077__fv0__center,Midcentury_8077,0,catalog_1,catalog_metadata,center,0,0,WPO,1994,3811,2989,1,0.21569141957491467,748,13000,3250,0,1.0,1,1,0,ok,0.95,"The European isnion's representative in,the isnited. States called for a new.'• transatlantic free-trade"" agreement to meet the challenge of moves toward free trade in the Pacific region.",0,0,0,"{
  ""epu"": 0,
  ""confidence"": 0.95,
  ""focus_excerpt"": ""The European isnion's representative in,the isnited. States called for a new.'• transatlantic free-trade\"" agreement to meet the challenge of moves toward free trade in the Pacific region.""
}",14105,3527
google/gemini-3.1-pro-preview,long,Current_654__fv0__center,Current_654,0,catalog_1,catalog_metadata,center,0,0,SFC,2000,6665,2989,1,0.5515378844711178,748,13000,3250,0,1.0,1,1,0,ok,1.0,Concerns about future prospects for the world's biggest software company prompted a huge sell-off in Microsoft shares yesterday,1,0,0,"{
  ""epu"": 0,
  ""confidence"": 1.0,
  ""focus_excerpt"": ""Concerns about future prospects for the world's biggest software company prompted a huge sell-off in Microsoft shares yesterday""
}",14105,3527
google/gemini-3.1-pro-preview,long,Midcentury_4968__fv0__center,Midcentury_4968,0,civic_notice_1,civic_notices,center,1,0,WPO,1989,6209,2989,1,0.5186020293122886,748,13000,3250,0,0.0,1,1,0,ok,0.85,"The American Chamber of Commerce here called the economic outltok for Hong Kong 'uncertain,' with' high inflation and high interest rates.",0,0,1,"{
  ""epu"": 0,
  ""confidence"": 0.85,
  ""focus_excerpt"": ""The American Chamber of Commerce here called the economic outltok for Hong Kong 'uncertain,' with' high inflation and high interest rates.""
}",14106,3527
